% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
11 +8.327791585e+04 +8.327791585e+04 +8.324039585e+04 +8.324039585e+04 -2.7728e+00 -2.0343e+00 -2.7285e+00 +1.9100e+00 +2.4693e+00 -3.2531e+00 -2.7145e+00 +3.2521e+00 -3.3346e-01 -4.8665e+00 +4.4363e+00 -3.6463e+00 +3.7018e-01 +4.1464e+00 -2.4647e+00 +4.2465e-01 +3.8554e+00 +2.7717e+00 +2.2020e+00 -1.0642e+00
34 +5.119797564e+04 +5.119797564e+04 +5.116045564e+04 +5.116045564e+04 +2.5024e+00 -3.1010e+00 -3.5106e+00 -1.0493e+00 +3.5011e+00 +2.8699e+00 -1.2245e+00 +7.7397e-01 +4.9314e+00 +4.1614e+00 +7.1355e-01 -3.3212e+00 -2.0693e+00 -6.4756e-01 +2.5734e+00 -1.4870e+00 -2.5170e+00 +5.1392e-01 +2.3625e+00 +7.2783e-01
431 +3.150520096e+04 +3.150520096e+04 +3.146768096e+04 +3.146768096e+04 -6.1151e-01 +9.8853e-01 -1.4337e+00 -1.8262e-01 -1.2709e+00 -1.8091e+00 -1.9507e+00 -1.2253e-01 +5.2549e+00 -6.2398e-01 -2.0787e-01 -5.8894e+00 -2.7925e+00 +3.1266e+00 -1.0023e-01 -1.1350e+00 +2.5844e+00 -3.7187e-01 +1.2075e+00 -1.6878e+00
651 +1.199163672e+04 +1.199163672e+04 +1.195411672e+04 +1.195411672e+04 +1.6741e+00 +3.2815e+00 -2.2126e+00 +2.8331e+00 -1.9354e+00 -2.6423e+00 +1.7668e+00 -1.2199e+00 +2.6089e+00 +2.0920e+00 -9.1478e-02 -2.2990e+00 -2.0112e+00 -7.0932e-01 +2.1135e+00 -2.5670e+00 -5.7952e-01 +3.8745e+00 +5.4640e-01 -3.1464e+00
1312 +6.655071980e+03 +6.655071980e+03 +6.617551980e+03 +6.617551980e+03 +3.5677e+00 +1.8225e+00 -3.1336e+00 +2.2008e+00 +8.4061e-01 -5.7383e-01 +4.7959e-02 +2.5615e+00 +5.6371e-01 +1.0047e+00 +2.2572e-01 -1.3103e+00 -2.4038e+00 -9.8847e-01 +6.3996e-01 -2.0283e+00 +1.3846e+00 +1.6178e+00 +2.1173e+00 -1.5398e+00
1690 +5.344460645e+03 +5.344460645e+03 +5.306940645e+03 +5.306940645e+03 +1.5441e+00 +3.7524e+00 +2.2899e+00 +1.1788e+00 +6.6087e-01 -2.0192e+00 +2.1722e+00 +9.9076e-01 +3.9422e-01 +2.5206e-01 -5.8369e-01 -1.1111e-01 -1.0926e+00 +1.5855e+00 -2.6210e-01 -4.7983e-01 +2.5080e+00 +2.1335e+00 +1.4255e+00 -1.7881e+00
1826 +3.034798408e+03 +3.034798408e+03 +2.997278408e+03 +2.997278408e+03 +3.2227e+00 +2.5177e+00 +1.0702e-01 -1.4842e+00 +3.4275e+00 +1.2715e+00 +1.7609e+00 -2.0953e+00 +7.5922e-02 +1.8596e+00 -1.7047e+00 -2.9292e+00 -4.5217e-01 +2.9477e+00 +1.1931e+00 -5.5955e-01 +2.8796e+00 +4.5659e-01 +2.3569e+00 -6.0380e-01
1987 +1.327898132e+03 +1.327898132e+03 +1.290378132e+03 +1.290378132e+03 -2.2896e-01 +2.8566e+00 -9.9543e-01 -4.6083e-01 -9.5580e-01 +2.6693e+00 +1.9058e+00 -1.9613e+00 +8.6074e-01 -5.7367e-01 +2.1662e-01 -1.9108e+00 -1.7678e+00 +1.5418e+00 -2.1969e-01 -2.0857e+00 +1.1712e+00 +2.2978e+00 +2.0265e+00 -1.2383e+00
2073 +1.273861106e+02 +1.273861106e+02 +8.986611056e+01 +8.986611056e+01 +9.5703e-01 +2.0702e+00 +7.0618e-01 -7.5623e-01 +4.8865e-02 +2.1819e+00 -1.3902e+00 -2.3417e+00 -2.6571e-01 +2.9333e+00 -1.3391e-01 -2.6167e+00 -1.9196e+00 +2.4972e+00 +2.0775e-01 -9.3288e-01 +1.3456e+00 +2.1037e+00 +1.6554e+00 -1.3714e+00
3049 +7.314229055e+01 +7.314229055e+01 +3.562229055e+01 +3.562229055e+01 +1.1288e+00 -2.5436e+00 -1.3634e+00 -4.1731e-01 -7.9590e-02 +1.5418e-01 +2.8061e+00 +4.5707e-01 +2.6726e+00 +1.4810e+00 +2.2314e+00 -4.7737e-01 -3.8905e-01 +1.7239e+00 +1.9079e+00 -2.4769e+00 +1.2243e+00 +6.4883e-01 +1.7540e+00 -1.7113e+00
3286 +1.925942971e+01 +1.925942971e+01 -1.826057029e+01 -1.826057029e+01 -2.1776e+00 +6.0263e-01 -4.6877e-01 +1.9567e+00 -3.7858e-01 -3.1219e-01 +1.1042e-01 -2.1196e-01 +5.5774e-02 +2.9552e+00 +8.9251e-01 -2.3019e+00 -1.7941e+00 +1.6893e+00 +8.3948e-01 -2.3366e+00 +5.1722e-01 +2.1167e+00 +6.6596e-01 -1.6084e+00
3543 +4.334780493e+00 +4.334780493e+00 -3.318521951e+01 -3.318521951e+01 -1.2395e+00 +8.7002e-01 +1.6783e-01 +1.5340e+00 +7.1770e-01 +1.8777e+00 -7.4931e-02 +2.7562e-01 +1.3675e+00 +9.4621e-01 +3.6231e-01 -2.1603e+00 +1.0344e-01 +6.4001e-01 +1.0894e+00 -2.4630e+00 +6.5854e-01 +1.7944e+00 +1.1792e+00 -2.2942e+00
3894 +3.744720929e+00 +3.744720929e+00 -3.377527907e+01 -3.377527907e+01 +7.8964e-01 +6.6626e-02 +1.2249e-01 +1.0276e+00 +8.7939e-01 -1.5979e-01 +2.0409e+00 -1.0063e-02 +3.8579e-01 +1.2720e+00 +1.3727e+00 -1.9108e+00 -4.0609e-01 +8.5826e-01 +1.0155e+00 -2.0012e+00 +4.4822e-01 +1.1797e+00 +1.7131e+00 -1.1265e+00
313869 +2.469592208e+00 +2.469592208e+00 -3.505040779e+01 -3.505040779e+01 +1.9543e+00 -1.2331e+00 -2.7422e-01 +2.4134e+00 -2.0030e-01 +5.9884e-01 +2.5031e+00 -1.3503e+00 +2.1714e+00 +1.1752e+00 +2.3962e+00 -1.3474e-01 -2.7243e+00 +8.3843e-01 +2.5000e+00 -1.9352e+00 +2.0966e+00 +7.1872e-01 +1.8384e+00 -2.1148e+00
1727050 +1.582733847e+00 +1.582733847e+00 -3.593726615e+01 -3.593726615e+01 +1.9378e+00 -2.0647e+00 -2.1410e+00 +1.2353e+00 +2.2588e+00 +2.0410e+00 +2.1340e+00 -2.1445e+00 +2.0988e+00 +8.0627e-01 +9.1050e-01 -1.8670e+00 -2.1587e+00 +2.0766e+00 +9.0979e-01 -1.4136e+00 +1.6088e+00 +1.8571e+00 +1.5786e+00 -2.2251e+00
% function evaluation | noise-free fitness - Fopt (-3.311600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.511694453e+05 +1.511694453e+05 +1.508382853e+05 +1.508382853e+05 -4.5486e+00 +3.1735e+00 -3.4364e+00 -1.7488e+00 -2.3461e+00 +7.1048e-01 +2.2240e+00 -1.2394e+00 -4.4953e+00 -7.2701e-01 -2.4060e+00 +8.0143e-01 +1.0674e+00 -2.2859e+00 +2.6915e-02 +1.4001e+00 -4.0993e+00 -1.9836e+00 -3.4837e+00 -1.2695e+00
9 +4.979858507e+04 +4.979858507e+04 +4.946742507e+04 +4.946742507e+04 -4.2857e+00 +4.7148e+00 -1.3441e+00 +3.7803e+00 +2.2234e+00 +6.9573e-01 +3.9739e+00 +2.4998e+00 -4.4425e+00 -1.7554e+00 -9.3212e-01 -2.3370e+00 -1.4562e+00 -8.6533e-01 +1.8201e+00 +3.3051e+00 -3.5885e-01 -1.2340e-01 -2.6322e+00 +3.4368e-01
51 +2.283279244e+04 +2.283279244e+04 +2.250163244e+04 +2.250163244e+04 -3.8884e+00 +1.2379e+00 -1.3110e+00 +4.2690e+00 +4.1841e+00 -4.0094e+00 +1.2268e+00 -2.9711e+00 +5.7217e-01 -3.7016e+00 +3.3673e+00 -3.8923e+00 -4.0242e-03 +7.1114e-01 +2.4691e+00 -1.2279e+00 +1.6243e+00 +2.1830e+00 -8.4491e-01 -1.6486e+00
1071 +8.242813452e+03 +8.242813452e+03 +7.911653452e+03 +7.911653452e+03 -1.4239e+00 +1.3026e+00 -2.2027e+00 +4.4315e+00 -1.4968e+00 +4.4363e-01 -4.7452e-01 +6.9173e-01 +7.6067e-01 -2.1864e+00 +1.6608e+00 -1.9504e+00 +1.7843e+00 +6.4277e-01 +3.4511e+00 -9.7420e-01 +1.7446e+00 +2.5503e+00 +2.6084e-01 -1.7459e+00
1238 +5.219973700e+03 +5.219973700e+03 +4.888813700e+03 +4.888813700e+03 +6.6027e-01 +1.5052e+00 +1.7085e-01 +4.3028e+00 +1.7364e+00 -3.4466e+00 +6.6131e-01 +7.9027e-01 -1.3018e-01 -2.4267e+00 +3.1622e+00 +1.2493e-02 -2.2662e-01 +3.7113e-01 -2.1523e-01 +1.3047e+00 +1.7378e+00 +2.2017e+00 -6.9343e-01 -1.9692e+00
2108 +2.453127073e+03 +2.453127073e+03 +2.121967073e+03 +2.121967073e+03 -4.0699e+00 -4.3561e-01 +3.2860e-01 +4.8046e-01 +2.8480e-01 +2.0767e+00 -3.4648e+00 -6.0644e-01 -2.6157e+00 -7.9333e-01 -1.5549e-01 -2.2034e+00 +7.7379e-01 +9.9912e-01 +2.3455e+00 -8.0147e-02 +1.0544e+00 +4.9987e-01 -1.7275e+00 -1.4187e+00
2247 +9.334833380e+02 +9.334833380e+02 +6.023233380e+02 +6.023233380e+02 +1.4591e+00 -3.7861e-01 +1.2819e+00 +4.0944e+00 -6.2063e-01 +1.2973e+00 -4.0147e-01 -2.1596e+00 +4.4629e-01 -3.3840e+00 +1.0177e+00 -6.0456e-01 +9.3964e-01 +1.0401e+00 +2.4588e+00 +1.1707e-01 +2.3472e+00 +1.9372e+00 -1.1516e+00 -1.1989e+00
2703 +5.683873703e+01 +5.683873703e+01 -2.743212630e+02 -2.743212630e+02 +2.1551e+00 +1.6447e+00 +3.0611e-02 +1.3063e+00 -1.3285e+00 -1.8890e+00 +1.5956e-01 -1.3659e+00 +7.2976e-01 -2.4127e-02 +2.4395e+00 -2.7840e-01 +1.0111e+00 +1.5318e+00 +5.0672e-01 +1.9087e+00 +8.5061e-01 +2.5213e+00 -5.4116e-01 -1.2110e+00
3545 +2.661761394e+01 +2.661761394e+01 -3.045423861e+02 -3.045423861e+02 -6.6295e-01 +4.1117e-01 +1.5564e+00 -6.0902e-01 +1.9795e+00 -1.9296e+00 -1.3432e+00 -2.2392e-01 -9.4967e-01 -7.3571e-01 +1.0798e+00 -2.5115e+00 +3.0984e-01 +7.5875e-01 +1.4391e+00 +1.0675e+00 +8.0426e-01 +1.2229e+00 -1.6091e+00 -1.6215e+00
3557 +2.196595201e+01 +2.196595201e+01 -3.091940480e+02 -3.091940480e+02 +1.3767e+00 +1.8235e-01 -2.8527e+00 +1.9891e+00 +1.1943e+00 -1.4214e+00 +7.5103e-01 -1.5200e-01 -1.2058e+00 +3.5598e-01 +9.6384e-02 -1.0573e+00 +6.1284e-01 +1.9061e+00 +5.6588e-01 +6.0856e-01 +1.0950e+00 +2.1959e+00 -9.7306e-01 -1.7425e+00
3640 +4.753183647e+00 +4.753183647e+00 -3.264068164e+02 -3.264068164e+02 -2.1089e+00 -7.0649e-01 -1.1660e-01 +7.6109e-01 -2.4222e-01 -2.2660e+00 +5.3715e-02 -9.4703e-01 +1.3929e-01 -1.5165e+00 +5.0290e-01 -5.3192e-01 +5.1873e-01 +1.8651e+00 +1.4541e+00 +1.0930e+00 +2.0136e+00 +8.4458e-01 -9.0043e-01 -1.8612e+00
3831 +3.912811868e+00 +3.912811868e+00 -3.272471881e+02 -3.272471881e+02 +5.9384e-01 +1.1637e+00 -2.9290e+00 -4.6650e-01 +2.0205e+00 -7.2570e-01 -2.2508e+00 -1.7855e+00 +4.5864e-01 -1.1460e+00 +1.7707e+00 -7.1091e-01 +1.1554e+00 +2.2934e+00 +3.4110e-01 +1.6496e+00 +7.6470e-01 +1.6193e+00 -1.3446e+00 -1.2948e+00
108996 +2.464067247e+00 +2.464067247e+00 -3.286959328e+02 -3.286959328e+02 -5.6442e-01 +4.9702e-01 -4.6703e-01 +2.3611e+00 -8.4945e-03 -7.9023e-01 -2.4600e+00 -2.0864e+00 -4.5901e-01 -2.4431e+00 +1.9824e+00 -1.8810e+00 +2.1411e+00 +2.0256e+00 +6.0062e-01 +2.4084e+00 +1.1943e+00 +1.4545e+00 -2.1771e+00 -1.2243e+00
% function evaluation | noise-free fitness - Fopt (4.481000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.557488767e+05 +2.557488767e+05 +2.557936867e+05 +2.557936867e+05 +4.6771e+00 +2.2990e+00 -2.3396e+00 +1.0518e+00 -3.9803e+00 +4.0516e-01 -2.1855e+00 +3.9988e+00 +1.3462e+00 -4.5702e+00 -9.6189e-01 -4.4095e+00 -2.3479e+00 +1.9338e+00 -8.0650e-01 +3.3072e+00 +4.2051e+00 -2.4901e+00 +3.6015e+00 -1.7502e+00
3 +1.589753532e+05 +1.589753532e+05 +1.590201632e+05 +1.590201632e+05 -3.6344e+00 +3.0619e+00 +4.3738e+00 +2.1859e+00 +4.8137e+00 +4.5892e+00 -4.8972e+00 -4.0177e-01 +1.2462e+00 +2.8324e+00 -1.2016e+00 +2.0849e+00 +4.9742e+00 -4.4125e+00 +3.6986e+00 -8.4150e-01 -2.6190e+00 -2.6950e+00 +3.5860e+00 +1.7521e+00
14 +1.564963334e+05 +1.564963334e+05 +1.565411434e+05 +1.565411434e+05 -2.7101e-01 +2.1310e+00 +1.0044e-01 +5.8909e-01 +4.2394e+00 +3.1269e+00 +3.3531e+00 -4.2424e+00 +1.9569e+00 +1.3058e+00 +2.6302e+00 +8.0774e-01 -4.3281e+00 -3.8350e+00 +9.8923e-01 +2.6885e+00 -6.8663e-02 -3.6066e+00 +4.2270e+00 -2.5154e+00
20 +8.459398471e+04 +8.459398471e+04 +8.463879471e+04 +8.463879471e+04 +8.4125e-01 +3.4790e+00 -4.3777e+00 -4.8795e+00 +6.3201e-02 -1.0032e+00 +2.3784e+00 -1.2630e+00 +4.7176e+00 +3.3106e+00 -6.4827e-01 +3.1146e+00 -3.0744e+00 -4.9856e+00 -8.2955e-01 -3.1874e+00 +1.0655e+00 +8.4071e-01 +3.8894e+00 +3.2389e+00
30 +6.253118773e+04 +6.253118773e+04 +6.257599773e+04 +6.257599773e+04 -2.0990e+00 +2.7207e+00 -4.4245e+00 +3.3237e+00 -7.7718e-01 -6.0318e-01 -4.2196e-02 +2.4877e+00 +2.6982e+00 +9.5575e-01 -2.2397e+00 -4.8572e+00 -9.9215e-02 +4.2599e-01 -3.9332e+00 +2.5881e+00 +8.6561e-02 +4.5533e+00 +1.0968e+00 +3.9212e+00
161 +2.330019745e+04 +2.330019745e+04 +2.334500745e+04 +2.334500745e+04 +2.5540e+00 -3.1125e+00 -3.5317e+00 +3.1431e+00 +1.0592e+00 -1.7971e+00 +5.1166e-01 -4.9354e+00 -2.1162e+00 -1.0041e+00 -5.0798e-01 -1.5922e+00 -4.1995e+00 -6.5235e-01 +1.6598e-01 -8.2569e-01 -1.7118e+00 -6.1535e-01 +7.2121e-01 +8.5362e-01
1091 +1.201696518e+04 +1.201696518e+04 +1.206177518e+04 +1.206177518e+04 +1.7946e+00 -6.4784e-01 +2.1773e+00 -1.7211e+00 -2.8539e+00 -5.3010e-01 +1.1093e+00 -8.5682e-01 +1.8636e-01 -1.5604e+00 -3.8250e-01 -4.4541e-01 -2.1286e+00 -2.0875e+00 +1.5948e+00 -1.9977e+00 -9.0410e-01 +3.0355e+00 +2.5595e+00 +1.5027e+00
1146 +9.667217771e+03 +9.667217771e+03 +9.712027771e+03 +9.712027771e+03 +9.1498e-02 +3.0142e+00 +2.6670e-01 -2.0085e-01 -9.9023e-01 -1.1384e+00 +1.2617e+00 +1.0805e+00 +2.8977e+00 -2.0689e+00 +2.1592e+00 -3.1993e+00 -2.2856e+00 -1.8506e+00 -1.0235e+00 -2.4044e+00 -8.0445e-01 -7.9868e-01 +1.9981e+00 +1.1100e+00
1309 +4.297259404e+03 +4.297259404e+03 +4.342069404e+03 +4.342069404e+03 -1.6365e+00 -1.6618e+00 +2.7079e+00 +3.0878e+00 -3.0017e+00 +1.4295e+00 +2.1756e+00 +4.5255e-02 +7.0360e-01 +1.0813e+00 -5.9910e-01 -1.0066e+00 +4.3810e-02 -2.4056e-01 -1.5616e-01 -1.7746e+00 -1.9012e+00 +2.3633e+00 +1.3746e+00 +7.7770e-01
1879 +3.975956221e+03 +3.975956221e+03 +4.020766221e+03 +4.020766221e+03 +2.4646e+00 +3.8153e+00 +7.7738e-01 -8.1550e-01 +1.9778e+00 -3.2500e+00 +3.5327e+00 +2.5935e-01 +4.4367e-01 -1.4952e+00 +3.1958e+00 +2.6698e-01 -2.4579e+00 -1.7496e+00 -1.0259e+00 -1.2380e+00 -2.1462e-01 +1.7537e+00 +1.0346e+00 +1.0925e+00
2279 +8.383849965e+02 +8.383849965e+02 +8.831949965e+02 +8.831949965e+02 -6.3125e-01 +9.0216e-01 +2.8790e+00 -1.5809e+00 +2.4334e+00 -1.3926e+00 +2.1086e+00 +1.3141e+00 +2.7242e+00 -1.1783e+00 +2.1530e+00 -2.2805e-01 -2.6705e+00 -1.8774e+00 -1.0474e+00 -1.0197e-01 -1.8962e+00 +2.5833e+00 +1.3224e+00 +1.2751e+00
2665 +2.673288261e+02 +2.673288261e+02 +3.121388261e+02 +3.121388261e+02 -1.9004e+00 +3.1186e-01 +1.2359e+00 +1.4773e+00 +8.6391e-01 -1.3262e+00 -5.4990e-01 -1.0189e+00 +1.3762e+00 -7.7369e-01 +3.1121e-01 -9.8042e-01 -1.1969e+00 -7.4520e-01 -3.7724e-01 -6.4225e-01 -2.7418e+00 +1.4959e+00 +1.1567e+00 +7.9300e-01
2860 +1.388140020e+02 +1.388140020e+02 +1.836240020e+02 +1.836240020e+02 +1.9073e+00 +2.5615e+00 +1.0769e+00 -4.3789e-01 -2.9680e-01 -2.9264e-01 -1.2313e-02 +5.8147e-01 -1.4091e-01 +2.6661e-02 +7.2389e-01 -2.9353e-01 -2.2589e+00 -9.4006e-01 -1.0923e+00 -2.6320e+00 -4.6442e-01 +1.9175e+00 +4.7872e-01 +1.4186e+00
2904 +6.602055521e+01 +6.602055521e+01 +1.108305552e+02 +1.108305552e+02 -1.4600e+00 +2.7434e+00 +1.5175e+00 +6.8524e-01 -1.2229e+00 +3.6443e-01 +6.8833e-01 -2.0026e+00 +1.3498e+00 -5.8074e-01 +7.6022e-01 -9.0201e-01 -2.2414e-01 -1.8400e+00 -1.0372e+00 -2.6777e+00 -6.5335e-01 +2.5368e+00 +1.7970e+00 +7.8214e-01
3139 +4.041991120e+00 +4.041991120e+00 +4.885199112e+01 +4.885199112e+01 -2.0818e+00 -3.5143e-01 +1.5910e+00 +1.5678e+00 +1.8713e-01 -5.3482e-01 -1.9411e-01 -1.6384e+00 -2.1752e-01 -2.8484e+00 +1.9133e+00 -2.7026e-01 -2.0988e+00 -5.6363e-01 -1.0369e+00 -5.4792e-01 -1.9005e+00 +1.0111e+00 +1.8177e+00 +1.4623e+00
3992 +3.951860847e+00 +3.951860847e+00 +4.876186085e+01 +4.876186085e+01 -1.7617e+00 -4.1421e-01 +2.9732e+00 -6.9472e-01 -9.1125e-02 +2.8027e-01 +5.5129e-01 -2.3723e-01 +1.4443e+00 -2.4390e-01 +1.1173e+00 -6.9072e-01 -6.6642e-01 -1.0256e+00 -1.7607e+00 -1.1559e+00 -1.0386e+00 +1.5460e+00 +1.7921e+00 +1.9304e+00
8494 +2.481704639e+00 +2.481704639e+00 +4.729170464e+01 +4.729170464e+01 -2.0085e+00 -4.5830e-01 +2.8935e+00 +1.9411e+00 -1.3991e+00 +2.2011e+00 -4.5743e-01 -2.0552e+00 +2.1293e+00 -9.0914e-01 +1.0074e+00 -8.7652e-01 -8.7753e-01 -8.0597e-01 -9.3238e-01 -9.6145e-01 -9.9136e-01 +1.8418e+00 +2.1220e+00 +8.8992e-01
1755304 +1.584882209e+00 +1.584882209e+00 +4.639488221e+01 +4.639488221e+01 -1.9578e+00 -1.2757e+00 +2.9502e+00 +1.8553e+00 -1.4474e+00 +3.5663e-01 +1.0204e+00 -2.3716e+00 +3.7945e-01 -2.5368e+00 +1.9895e+00 -2.3190e-01 -1.4881e+00 -1.3034e+00 -7.5971e-01 -1.3381e+00 -2.3005e+00 +1.4228e+00 +1.0643e+00 +2.3683e+00
% function evaluation | noise-free fitness - Fopt (-1.764600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.982123376e+05 +3.982123376e+05 +3.980358776e+05 +3.980358776e+05 +2.2423e-01 +3.8957e+00 +2.4973e+00 +2.4801e+00 +2.8642e+00 +2.8239e+00 -2.2025e+00 -2.3968e+00 +1.1875e+00 -3.3538e+00 -3.4726e+00 +3.4454e+00 +1.1377e+00 +3.6461e+00 -4.3892e+00 -3.0076e+00 +4.6349e+00 -3.3679e+00 +2.8111e+00 +3.0401e+00
2 +1.855838209e+05 +1.855838209e+05 +1.854073609e+05 +1.854073609e+05 +1.5677e+00 -4.1706e+00 -2.5265e+00 +1.3831e+00 +4.8447e+00 +1.6193e-01 -9.1182e-01 +4.3212e+00 -3.9798e+00 -4.9871e+00 -1.4412e+00 -4.6454e+00 +1.6469e+00 +3.6028e+00 -2.8583e+00 +9.7986e-01 -4.4261e+00 +8.5131e-01 +4.3612e+00 +1.6089e+00
3 +1.148526486e+05 +1.148526486e+05 +1.146761886e+05 +1.146761886e+05 +1.7303e+00 +3.5129e+00 +1.9995e-01 +9.3758e-02 +5.8352e-01 -4.8154e+00 -3.7933e+00 +3.1932e+00 +5.2754e-01 -2.9699e+00 -3.9201e+00 -2.6284e+00 -1.4723e+00 -1.3098e+00 +4.8430e+00 -3.9618e+00 +1.9564e+00 +9.1488e-01 +5.3838e-01 +2.5848e-01
20 +7.490010551e+04 +7.490010551e+04 +7.472364551e+04 +7.472364551e+04 +2.6665e+00 +3.8288e-01 +2.3834e+00 +1.1319e+00 +4.5142e+00 -6.1427e-02 +2.1686e+00 +1.3579e+00 -2.3724e+00 +3.5051e+00 -2.9971e+00 +2.8156e+00 +4.0198e+00 +9.7540e-01 +2.6105e+00 -4.0380e+00 -2.2793e-01 +2.4445e+00 +1.7653e+00 +4.2051e-01
67 +3.217141578e+04 +3.217141578e+04 +3.199495578e+04 +3.199495578e+04 +3.6575e+00 -1.9025e+00 +1.9631e+00 +3.4290e+00 -3.6208e+00 +2.4687e+00 +2.8764e+00 -4.5263e-01 -2.8808e-02 +7.5357e-01 -4.6001e+00 -3.5840e+00 -3.1001e+00 -3.0043e+00 -4.0754e-01 +7.3946e-01 -3.1985e+00 +2.8934e+00 +2.0707e+00 +1.9220e+00
620 +2.214181805e+04 +2.214181805e+04 +2.196535805e+04 +2.196535805e+04 +3.3410e+00 -7.0525e-01 -1.7092e+00 +3.2670e+00 +1.5025e+00 -1.1273e-01 +1.4141e+00 -1.7336e+00 -4.6463e-01 -1.7467e+00 -1.6394e+00 +1.0490e+00 +2.9665e+00 +1.2346e+00 +6.9166e-01 +1.9636e+00 -9.7690e-01 -2.7146e-02 +1.8328e+00 -9.8838e-01
1070 +1.363476644e+04 +1.363476644e+04 +1.345830644e+04 +1.345830644e+04 +4.4443e+00 +1.1886e+00 +2.2852e+00 +9.1337e-01 -1.8687e-01 +3.2869e+00 -9.2999e-01 -1.9346e-01 +3.0642e-01 +3.5644e-01 +5.8226e-01 -3.1801e-01 -2.2234e+00 -2.5989e+00 -2.0535e-01 +3.0298e+00 -2.1698e+00 +6.2599e-01 +2.3902e+00 +1.0060e+00
1269 +7.421186072e+03 +7.421186072e+03 +7.244726072e+03 +7.244726072e+03 -1.9083e+00 -2.0451e+00 -4.1335e+00 +4.1461e-01 -1.8964e+00 -1.9023e+00 -5.0879e+00 -1.0546e+00 +6.4771e-01 +3.6007e+00 -1.3082e-01 -4.1555e-01 +2.5851e+00 -3.6061e-01 +1.7526e-01 +2.6972e+00 -8.7690e-01 +1.0189e+00 +3.0817e+00 +3.5839e-01
1510 +1.010673704e+03 +1.010673704e+03 +8.342137044e+02 +8.342137044e+02 +3.3697e+00 -8.5175e-01 +8.6471e-01 +4.0067e+00 +1.2947e+00 +6.1138e-01 +8.5126e-01 -1.1413e+00 +1.5709e+00 +1.5973e+00 -1.0405e+00 +9.9438e-03 +4.8199e-01 -1.6767e+00 +2.6619e+00 +1.5679e+00 -4.1379e-01 +7.0072e-01 +2.3223e+00 +2.0205e+00
2937 +6.538522353e+02 +6.538522353e+02 +4.773922353e+02 +4.773922353e+02 +2.0778e+00 -1.8437e-02 +2.0450e+00 -1.5424e+00 +3.4563e+00 -6.1753e-01 -2.1430e+00 -1.2646e+00 -4.1721e-01 +1.8788e+00 -1.7603e+00 -1.0183e+00 +1.9251e+00 -1.1344e+00 +7.8705e-01 +1.6421e+00 -1.0972e+00 +1.6281e+00 +1.8520e+00 +2.3958e+00
3008 +5.064250653e+02 +5.064250653e+02 +3.299650653e+02 +3.299650653e+02 -1.7880e-01 -2.1786e+00 +5.2672e-01 +9.2155e-01 -8.5449e-01 -1.0776e+00 -1.2560e+00 -1.0798e+00 +2.3892e+00 +9.3124e-01 -3.0183e+00 -1.9730e-02 +1.0242e+00 -1.1640e+00 +2.2939e+00 +1.3290e+00 -1.9178e+00 +1.8765e+00 +2.2126e+00 +1.8345e+00
3066 +5.116189194e+00 +5.116189194e+00 -1.713438108e+02 -1.713438108e+02 -7.7814e-01 +8.4208e-01 -1.8940e+00 +1.8519e+00 +2.3732e+00 +1.2602e-01 +3.5962e-01 -2.4344e+00 +2.2511e+00 +1.4790e+00 -1.4519e+00 -1.6708e+00 +2.1155e+00 +1.0261e-02 +2.1771e+00 +1.5509e+00 -2.0313e+00 +1.7056e+00 +2.0261e+00 +1.1487e+00
3569 +3.976321104e+00 +3.976321104e+00 -1.724836789e+02 -1.724836789e+02 +1.7454e+00 -1.0283e+00 -8.0171e-01 -1.1155e+00 -5.8818e-01 +5.2074e-01 -2.5565e+00 +4.4384e-01 +2.1872e-01 +1.2727e+00 -1.2374e+00 -1.5487e+00 +2.2214e+00 -5.1129e-01 +2.0232e+00 +1.0416e+00 -1.2795e+00 +1.8685e+00 +1.3989e+00 +2.2295e+00
410490 +2.510967684e+00 +2.510967684e+00 -1.739490323e+02 -1.739490323e+02 -1.8737e+00 +1.2856e+00 +8.7033e-01 +1.6647e-01 +2.6785e+00 +1.1132e+00 -2.3149e+00 -2.0250e+00 +4.0290e-01 +2.2929e+00 -9.9353e-01 -1.1122e+00 +2.3577e+00 -1.0538e+00 +1.8316e+00 +7.1010e-01 -2.3801e+00 +1.5934e+00 +1.8911e+00 +2.1335e+00
1733143 +1.583045384e+00 +1.583045384e+00 -1.748769546e+02 -1.748769546e+02 +2.5017e+00 +3.2694e+00 -8.0360e-01 +9.6243e-01 +2.3860e+00 -5.7097e-01 -8.7139e-01 -2.4101e+00 -2.4363e-01 +2.7452e+00 -7.7327e-01 -5.9012e-01 +1.6246e+00 -6.2024e-01 +2.4478e+00 +2.0116e+00 -2.1227e+00 +2.0884e+00 +1.7498e+00 +1.6597e+00
