% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
114756 +1.386384412e-07 +1.386384412e-07 +1.238300001e+02 +1.238300001e+02 +1.3960e-01 -4.3795e-01 -6.8280e-01 -1.7486e-03 +6.7734e-01 -7.1057e-02 -7.2670e-01 -1.5010e-01 -1.6247e-02 +1.1096e+00 -2.7003e-01 -1.1542e-01 +3.0175e-01 -1.6783e-02 -7.0255e-01 -5.5136e-01 +1.0176e+00 -9.7440e-02 +2.3689e-01 +6.7178e-03
115044 +9.100048715e-08 +9.100048715e-08 +1.238300001e+02 +1.238300001e+02 +1.3962e-01 -4.3798e-01 -6.8279e-01 -1.7591e-03 +6.7728e-01 -7.1083e-02 -7.2670e-01 -1.5008e-01 -1.6198e-02 +1.1095e+00 -2.6998e-01 -1.1535e-01 +3.0182e-01 -1.6806e-02 -7.0256e-01 -5.5130e-01 +1.0176e+00 -9.7471e-02 +2.3689e-01 +6.7726e-03
116518 +5.951970650e-08 +5.951970650e-08 +1.238300001e+02 +1.238300001e+02 +1.3960e-01 -4.3794e-01 -6.8281e-01 -1.7431e-03 +6.7735e-01 -7.1052e-02 -7.2671e-01 -1.5011e-01 -1.6258e-02 +1.1096e+00 -2.7003e-01 -1.1544e-01 +3.0174e-01 -1.6779e-02 -7.0256e-01 -5.5139e-01 +1.0176e+00 -9.7435e-02 +2.3689e-01 +6.7014e-03
117287 +3.716823471e-08 +3.716823471e-08 +1.238300000e+02 +1.238300000e+02 +1.3960e-01 -4.3795e-01 -6.8281e-01 -1.7430e-03 +6.7734e-01 -7.1058e-02 -7.2670e-01 -1.5011e-01 -1.6252e-02 +1.1096e+00 -2.7003e-01 -1.1543e-01 +3.0175e-01 -1.6784e-02 -7.0255e-01 -5.5137e-01 +1.0176e+00 -9.7436e-02 +2.3689e-01 +6.7116e-03
118194 +2.083075401e-08 +2.083075401e-08 +1.238300000e+02 +1.238300000e+02 +1.3960e-01 -4.3795e-01 -6.8281e-01 -1.7394e-03 +6.7735e-01 -7.1050e-02 -7.2670e-01 -1.5012e-01 -1.6263e-02 +1.1096e+00 -2.7003e-01 -1.1545e-01 +3.0174e-01 -1.6774e-02 -7.0255e-01 -5.5139e-01 +1.0176e+00 -9.7436e-02 +2.3689e-01 +6.7017e-03
118855 +1.290659668e-08 +1.290659668e-08 +1.238300000e+02 +1.238300000e+02 +1.3960e-01 -4.3795e-01 -6.8281e-01 -1.7433e-03 +6.7733e-01 -7.1060e-02 -7.2670e-01 -1.5011e-01 -1.6250e-02 +1.1096e+00 -2.7002e-01 -1.1543e-01 +3.0176e-01 -1.6783e-02 -7.0255e-01 -5.5137e-01 +1.0176e+00 -9.7443e-02 +2.3689e-01 +6.7153e-03
119807 +9.759489217e-09 +9.759489217e-09 +1.238300000e+02 +1.238300000e+02 +1.3960e-01 -4.3795e-01 -6.8281e-01 -1.7415e-03 +6.7735e-01 -7.1052e-02 -7.2670e-01 -1.5012e-01 -1.6261e-02 +1.1096e+00 -2.7003e-01 -1.1545e-01 +3.0174e-01 -1.6778e-02 -7.0255e-01 -5.5139e-01 +1.0176e+00 -9.7433e-02 +2.3689e-01 +6.7019e-03
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.820376428e+05 +2.820376428e+05 +2.820851528e+05 +2.820851528e+05 -1.9785e-01 +9.6313e-01 -1.0923e+00 -6.0664e-01 +4.6483e+00 -1.1416e+00 +4.5351e+00 -3.6718e-01 +1.9316e+00 -2.6935e+00 -4.6867e+00 +3.0701e+00 +8.4880e-01 -3.7698e+00 +3.2866e+00 -4.4671e+00 +3.1522e+00 +1.7901e+00 +1.0881e+00 -1.6612e+00
9 +1.520687990e+05 +1.520687990e+05 +1.521163090e+05 +1.521163090e+05 -1.9674e+00 -3.1971e+00 +6.0967e-01 -2.1671e+00 -4.6481e-01 -1.4486e+00 +6.3248e-01 -6.7965e-01 -3.8201e+00 +1.7108e+00 -3.0240e-01 -1.5916e+00 -2.9656e+00 +1.5981e+00 +3.8226e+00 +8.2775e-01 -3.7953e+00 +3.5182e+00 -7.3189e-01 +1.5131e+00
35 +8.695235636e+04 +8.695235636e+04 +8.699986636e+04 +8.699986636e+04 -1.7909e-01 -5.2629e-01 +2.8815e+00 +1.6831e-01 -4.5707e+00 -1.0301e+00 -2.9158e+00 -1.7751e+00 +1.1841e+00 -3.2522e+00 -1.0476e+00 +9.6295e-01 -9.6287e-01 +4.9953e-01 +2.8492e+00 +2.7973e+00 +3.6773e+00 +3.0412e+00 +2.3544e+00 -2.8199e+00
368 +5.678839510e+04 +5.678839510e+04 +5.683590510e+04 +5.683590510e+04 +8.5721e-02 +2.2531e+00 +2.9006e+00 +5.1680e-01 +1.3275e+00 +2.8280e-01 +8.8816e-01 +3.3035e-01 +3.5152e+00 -2.5078e+00 +1.6219e+00 -2.4809e-01 -1.9784e+00 +3.4992e+00 -4.7301e-01 -1.3121e+00 +2.8574e+00 -4.9458e-01 +5.5190e-01 -2.5581e+00
801 +2.229710120e+04 +2.229710120e+04 +2.234461120e+04 +2.234461120e+04 -5.1705e-01 -1.6773e-01 +5.3609e-01 -1.3006e+00 -4.8165e-01 +2.1708e+00 +1.4710e+00 -4.1186e-01 -4.6787e-01 -1.1232e+00 +5.6702e-01 +5.3625e-01 +2.9997e+00 -1.8852e+00 +3.2953e+00 +5.1127e-01 +2.9490e+00 +1.5473e+00 +7.2186e-01 +5.6567e-01
1223 +1.466444733e+04 +1.466444733e+04 +1.471195733e+04 +1.471195733e+04 +9.9747e-01 -1.0102e-01 -1.9064e+00 -2.8396e-01 -8.2500e-01 -3.0958e+00 +2.2961e+00 -3.2474e-01 -9.3063e-01 +1.0176e+00 +7.2209e-01 +6.4438e-01 -2.8133e-01 -2.7338e+00 +9.3692e-01 -2.3426e-01 -8.8152e-01 +1.5567e+00 +1.2658e-01 -2.5181e+00
1695 +8.769896547e+03 +8.769896547e+03 +8.817406547e+03 +8.817406547e+03 +1.5473e-01 +8.2914e-01 -3.7671e-01 -2.9076e-01 -1.5047e+00 +1.6059e-02 +2.6727e-01 -2.9774e+00 +5.8667e-01 +1.8691e+00 +3.0187e-01 +1.0795e+00 -1.5466e+00 -5.1397e-01 -7.0673e-01 +5.9196e-01 -7.1156e-01 +1.2682e+00 -1.4318e+00 +2.5698e+00
1938 +4.895674092e+03 +4.895674092e+03 +4.943184092e+03 +4.943184092e+03 +2.1056e-01 +8.3094e-01 -3.0239e-01 -8.0246e-01 -1.4852e+00 -1.1572e+00 +4.6239e-01 +9.7253e-02 +1.0663e+00 -4.8845e-03 -2.7146e+00 +5.3100e-01 +8.5905e-01 +6.7770e-01 -5.5423e-01 +2.6739e+00 +1.6816e-02 +8.6386e-01 +1.9036e-01 -3.7455e-01
2251 +3.428384118e+03 +3.428384118e+03 +3.475894118e+03 +3.475894118e+03 -4.8058e-01 +2.4507e-01 +8.3230e-01 -1.4450e+00 -2.8605e-01 +5.7852e-01 +7.3906e-02 +2.4510e+00 -1.7784e-01 -3.7488e-01 +1.9425e-01 +1.3779e+00 +4.9082e-01 +8.5608e-01 -6.8077e-01 +2.0461e-01 -8.0762e-01 +9.6370e-01 +1.7628e+00 -8.5221e-01
2659 +2.279719071e+03 +2.279719071e+03 +2.327229071e+03 +2.327229071e+03 -4.9903e-01 -1.1143e+00 -1.8418e-01 +5.7809e-01 -4.4411e-01 +8.7073e-02 -2.4407e-01 +5.0915e-01 -4.2682e-01 +1.0816e+00 -2.9000e-01 -1.0793e+00 +1.1310e+00 -1.0045e+00 +1.1235e+00 -5.9168e-01 -1.7394e+00 +8.6492e-01 +1.1212e-01 +8.4148e-01
3142 +1.007718338e+03 +1.007718338e+03 +1.055228338e+03 +1.055228338e+03 +7.2694e-01 -3.4189e-01 +5.6764e-01 -6.1674e-01 +1.0544e+00 -3.3863e-01 +9.8755e-01 -7.2297e-01 -1.9753e-02 +4.7050e-01 +2.9531e-01 -9.4668e-02 +8.1765e-01 +1.5399e-01 +8.0159e-01 -6.9142e-02 -1.9508e-01 +1.7013e-01 -1.1830e+00 -3.6300e-01
3681 +9.324968039e+02 +9.324968039e+02 +9.800068039e+02 +9.800068039e+02 +1.4192e+00 -1.0784e-01 -1.1098e+00 -7.5645e-01 -9.7803e-01 -6.7492e-01 +4.4952e-01 +1.4498e-01 +6.6697e-01 -3.1054e-01 +5.4080e-01 +4.9578e-01 +9.2465e-02 -2.7246e-02 +1.2453e+00 +7.3444e-01 +1.0025e-01 +1.5874e+00 +1.1462e+00 -2.2530e-01
4382 +4.531615381e+02 +4.531615381e+02 +5.006715381e+02 +5.006715381e+02 +1.0998e+00 +1.3258e-01 -1.4728e-02 -1.4479e+00 -8.8621e-01 +1.4801e-01 -1.5953e-01 -1.0253e-01 -2.9510e-01 +1.8021e-02 +7.5321e-01 -1.0359e-01 +1.9276e-02 -6.8357e-01 +1.5063e-01 +7.5954e-01 +5.5288e-01 +8.6186e-01 -9.2708e-01 +4.4990e-01
4840 +3.269960534e+02 +3.269960534e+02 +3.745060534e+02 +3.745060534e+02 +1.6474e-01 +6.1330e-01 -4.6555e-03 -6.8381e-01 -5.2223e-01 -7.8592e-02 +4.3886e-01 -3.6059e-01 +6.8119e-02 +4.2504e-01 +1.0363e+00 -6.3877e-01 +7.9156e-01 +2.2597e-01 +3.2835e-02 +2.6987e-01 -6.2666e-01 +1.2285e-01 -4.5157e-01 +2.1349e-01
4954 +2.302359756e+02 +2.302359756e+02 +2.777459756e+02 +2.777459756e+02 +7.6067e-02 +3.0176e-01 -3.1924e-01 -4.0139e-01 -4.4862e-01 -5.1389e-02 +8.0859e-01 -1.2227e-01 +6.8736e-01 -2.8708e-02 +5.7106e-02 -1.8692e-01 +2.8271e-01 -5.3858e-01 -2.1706e-01 +7.1669e-01 -5.0206e-03 -1.1668e-01 -7.4098e-03 -2.2964e-02
6767 +1.426069301e+02 +1.426069301e+02 +1.901169301e+02 +1.901169301e+02 +2.7064e-01 -3.4413e-01 +2.8065e-02 -5.7635e-01 -7.8525e-01 +5.7743e-02 +7.7167e-01 +5.2370e-01 +8.6774e-03 +2.2322e-01 +3.8735e-01 +5.1445e-02 +2.3197e-01 -4.3817e-01 +3.7242e-01 +3.5871e-01 +1.4140e-02 +3.3679e-01 +1.6117e-01 -4.4337e-01
7541 +7.821199502e+01 +7.821199502e+01 +1.257219950e+02 +1.257219950e+02 +4.7555e-01 -3.5001e-02 -1.8559e-01 -5.6643e-01 -2.4115e-01 +1.4756e-01 +1.0136e+00 +4.3864e-01 +3.6814e-01 +1.7505e-01 +5.8113e-01 +1.8911e-02 +8.6490e-01 -7.2688e-01 +4.9408e-01 +4.2494e-01 -3.1609e-01 +6.1732e-03 +2.1068e-01 -6.1110e-01
8576 +6.233081939e+01 +6.233081939e+01 +1.098408194e+02 +1.098408194e+02 +6.6206e-01 +1.8575e-02 +3.0533e-01 -4.1940e-01 -2.1078e-01 +2.4654e-01 +1.0774e+00 -1.8494e-02 +1.2389e-01 -2.0822e-02 +2.6895e-01 -1.9082e-01 +6.0618e-01 -6.0233e-01 +1.9574e-01 +6.6606e-01 -2.0004e-01 +2.3478e-01 -5.9514e-02 -4.5441e-01
9873 +3.795078117e+01 +3.795078117e+01 +8.546078117e+01 +8.546078117e+01 +8.5762e-01 +6.5468e-02 +4.1681e-02 -6.1662e-01 -3.0150e-01 +1.4404e-01 +9.7078e-01 +3.4899e-02 +4.5446e-01 +9.5143e-02 +6.3009e-01 +6.9960e-02 +9.4910e-01 -7.0799e-01 +2.0716e-01 +3.6778e-01 -1.1442e-01 +2.8737e-01 +1.5296e-01 -2.3502e-01
11858 +2.484568385e+01 +2.484568385e+01 +7.235568385e+01 +7.235568385e+01 +4.8928e-01 +1.4517e-01 +1.4427e-01 -4.1220e-01 -2.2379e-01 +2.8783e-01 +1.1712e+00 +4.6478e-03 +3.9585e-01 +1.2172e-01 +5.8573e-01 +1.2296e-01 +7.3077e-01 -8.2255e-01 +3.8359e-01 +3.8856e-01 -2.6200e-01 +3.4496e-01 -8.2064e-02 -2.6618e-01
23487 +1.581375184e+01 +1.581375184e+01 +6.332375184e+01 +6.332375184e+01 +3.5492e-01 +1.5191e-01 -1.3931e-01 -2.9979e-01 +2.8766e-01 +4.0924e-01 +1.1773e+00 -2.7461e-01 +3.2016e-01 +3.4574e-02 +7.3744e-01 +3.2205e-01 +4.5699e-01 -7.1322e-01 +4.6878e-01 +3.4000e-01 -2.5257e-01 +3.1066e-01 -1.2440e-01 +2.7816e-01
48002 +9.971887578e+00 +9.971887578e+00 +5.748188758e+01 +5.748188758e+01 -8.8612e-02 +2.8993e-01 -3.5532e-01 +1.0067e-01 +3.8273e-01 +6.5687e-01 +8.4534e-01 -3.1997e-01 -3.9791e-01 +5.1120e-02 -2.1808e-02 +5.2892e-01 -3.8333e-01 -1.4923e-01 +1.6394e-01 +1.1647e+00 -4.9386e-02 +4.6019e-02 +2.3497e-01 +4.4259e-01
59885 +6.302185567e+00 +6.302185567e+00 +5.381218557e+01 +5.381218557e+01 -2.5725e-01 +1.3103e-01 -2.7374e-02 +7.8964e-02 +9.4792e-01 +2.0630e-01 +4.6190e-02 -3.0923e-01 -3.2283e-01 -2.0069e-01 -5.0161e-01 +7.7722e-01 -3.0470e-01 +2.6892e-01 +5.1145e-03 +1.2004e+00 -1.0925e-02 -2.3574e-01 +2.4541e-01 +2.8915e-01
70254 +3.978341285e+00 +3.978341285e+00 +5.148834129e+01 +5.148834129e+01 -3.7096e-01 +1.9095e-01 +1.1563e-01 +1.6063e-01 +1.1860e+00 +1.4805e-01 -8.8967e-02 -2.2573e-01 -1.1851e-01 -7.7742e-02 -8.0685e-01 +5.3017e-01 -3.5052e-01 +6.0449e-01 -1.6017e-01 +6.4034e-01 +1.5705e-03 -4.5436e-01 +3.5460e-01 +1.5635e-01
75669 +2.480015009e+00 +2.480015009e+00 +4.999001501e+01 +4.999001501e+01 -4.4425e-01 +1.8336e-01 -5.9484e-05 +4.2274e-01 +1.1747e+00 +1.8739e-01 -2.5561e-01 -1.1947e-01 -9.6623e-02 -1.2885e-01 -8.7464e-01 +2.3443e-01 -3.7917e-01 +7.0666e-01 -2.5351e-01 +3.0096e-01 -2.7884e-02 -6.3375e-01 +3.0992e-01 -1.7836e-03
78404 +1.573270832e+00 +1.573270832e+00 +4.908327083e+01 +4.908327083e+01 -5.0499e-01 +1.3184e-01 -7.2698e-02 +5.4058e-01 +1.0977e+00 +1.7676e-01 -3.9951e-01 -7.0257e-02 -2.0407e-01 -1.2566e-01 -8.2589e-01 +1.1371e-01 -4.0140e-01 +6.9522e-01 -3.1762e-01 +1.3732e-01 -1.4172e-02 -6.7567e-01 +2.5814e-01 -1.4628e-02
79966 +9.790353839e-01 +9.790353839e-01 +4.848903538e+01 +4.848903538e+01 -5.8264e-01 +6.9086e-02 -1.2093e-01 +6.3050e-01 +9.8933e-01 +1.2643e-01 -5.4983e-01 -3.5280e-02 -3.4588e-01 -9.9297e-02 -7.8873e-01 +1.3110e-02 -4.3872e-01 +6.7231e-01 -3.6191e-01 -4.3908e-02 +5.0407e-03 -6.5797e-01 +1.8560e-01 -6.0118e-03
82167 +6.270737812e-01 +6.270737812e-01 +4.813707378e+01 +4.813707378e+01 -6.1005e-01 +2.3948e-02 -1.2560e-01 +6.4931e-01 +9.0754e-01 +7.6897e-02 -6.2806e-01 -3.1512e-02 -4.0654e-01 -1.0004e-01 -7.7735e-01 -1.3826e-02 -4.9460e-01 +6.8443e-01 -3.5711e-01 -1.1418e-01 +3.4248e-02 -6.1777e-01 +1.4558e-01 +2.5518e-02
84653 +3.637360334e-01 +3.637360334e-01 +4.787373603e+01 +4.787373603e+01 -6.2494e-01 +7.2395e-03 -1.2900e-01 +6.5985e-01 +8.4270e-01 +3.3942e-02 -6.8542e-01 -2.7947e-02 -4.4805e-01 -9.3715e-02 -7.4901e-01 -4.0967e-02 -5.3730e-01 +7.0099e-01 -3.5564e-01 -1.9091e-01 +5.4141e-02 -5.8362e-01 +1.1365e-01 +5.8222e-02
87483 +2.331891082e-01 +2.331891082e-01 +4.774318911e+01 +4.774318911e+01 -6.3524e-01 -1.7387e-02 -1.2720e-01 +6.6536e-01 +7.6932e-01 -2.3040e-02 -7.6170e-01 -2.8447e-02 -4.9274e-01 -9.1546e-02 -7.3528e-01 -6.1486e-02 -5.8897e-01 +7.2326e-01 -3.5064e-01 -2.5370e-01 +7.8611e-02 -5.4506e-01 +7.9526e-02 +9.9614e-02
89237 +1.583388129e-01 +1.583388129e-01 +4.766833881e+01 +4.766833881e+01 -6.3975e-01 -2.7233e-02 -1.2504e-01 +6.6223e-01 +6.9340e-01 -7.2786e-02 -8.1528e-01 -2.3182e-02 -5.1627e-01 -8.7809e-02 -7.1150e-01 -7.6472e-02 -6.3576e-01 +7.4320e-01 -3.3941e-01 -3.1722e-01 +1.0114e-01 -5.0489e-01 +4.8267e-02 +1.3863e-01
92043 +9.897881819e-02 +9.897881819e-02 +4.760897882e+01 +4.760897882e+01 -6.4317e-01 -3.6906e-02 -1.2457e-01 +6.6344e-01 +6.5474e-01 -1.0083e-01 -8.5118e-01 -2.7353e-02 -5.3351e-01 -9.5662e-02 -7.0382e-01 -8.1985e-02 -6.6958e-01 +7.6011e-01 -3.3314e-01 -3.4537e-01 +1.1711e-01 -4.8621e-01 +3.0376e-02 +1.6293e-01
94342 +6.258267054e-02 +6.258267054e-02 +4.757258267e+01 +4.757258267e+01 -6.4333e-01 -4.8540e-02 -1.2083e-01 +6.6121e-01 +5.9865e-01 -1.3856e-01 -8.9004e-01 -2.4097e-02 -5.5127e-01 -1.0191e-01 -6.9406e-01 -9.7002e-02 -7.0832e-01 +7.7642e-01 -3.2343e-01 -3.8478e-01 +1.3587e-01 -4.6131e-01 +5.3994e-03 +1.9257e-01
95484 +3.921520118e-02 +3.921520118e-02 +4.754921520e+01 +4.754921520e+01 -6.4223e-01 -5.4616e-02 -1.2082e-01 +6.6108e-01 +5.5692e-01 -1.6581e-01 -9.1810e-01 -2.7090e-02 -5.6443e-01 -1.0649e-01 -6.8430e-01 -1.0333e-01 -7.4218e-01 +7.9124e-01 -3.1556e-01 -4.0986e-01 +1.4859e-01 -4.4008e-01 -1.2348e-02 +2.1986e-01
97271 +2.372354258e-02 +2.372354258e-02 +4.753372354e+01 +4.753372354e+01 -6.3898e-01 -6.0645e-02 -1.1815e-01 +6.5793e-01 +5.2037e-01 -1.9421e-01 -9.4644e-01 -2.9127e-02 -5.7271e-01 -1.1225e-01 -6.7745e-01 -1.1062e-01 -7.7302e-01 +8.0809e-01 -3.0975e-01 -4.3668e-01 +1.6190e-01 -4.2336e-01 -3.0217e-02 +2.4418e-01
97980 +1.402389746e-02 +1.402389746e-02 +4.752402390e+01 +4.752402390e+01 -6.3644e-01 -6.6359e-02 -1.1648e-01 +6.5591e-01 +4.9100e-01 -2.1637e-01 -9.6678e-01 -3.0547e-02 -5.8238e-01 -1.1520e-01 -6.7295e-01 -1.1312e-01 -7.9395e-01 +8.1830e-01 -3.0303e-01 -4.5430e-01 +1.6966e-01 -4.0989e-01 -4.3390e-02 +2.6370e-01
99087 +9.832720443e-03 +9.832720443e-03 +4.751983272e+01 +4.751983272e+01 -6.3495e-01 -6.5631e-02 -1.1758e-01 +6.5585e-01 +4.8453e-01 -2.2138e-01 -9.6973e-01 -3.0725e-02 -5.8290e-01 -1.1603e-01 -6.7101e-01 -1.1444e-01 -7.9929e-01 +8.2099e-01 -3.0209e-01 -4.5927e-01 +1.7133e-01 -4.0695e-01 -4.6309e-02 +2.6675e-01
100357 +5.858523898e-03 +5.858523898e-03 +4.751585852e+01 +4.751585852e+01 -6.3467e-01 -6.9219e-02 -1.1655e-01 +6.5374e-01 +4.6100e-01 -2.3941e-01 -9.8631e-01 -3.1226e-02 -5.8783e-01 -1.1992e-01 -6.6760e-01 -1.1641e-01 -8.1957e-01 +8.3120e-01 -2.9558e-01 -4.7445e-01 +1.7840e-01 -3.9610e-01 -5.6487e-02 +2.8442e-01
101231 +3.552522077e-03 +3.552522077e-03 +4.751355252e+01 +4.751355252e+01 -6.3299e-01 -7.0096e-02 -1.1598e-01 +6.5170e-01 +4.4878e-01 -2.4512e-01 -9.9187e-01 -3.1468e-02 -5.8909e-01 -1.2108e-01 -6.6412e-01 -1.1847e-01 -8.2754e-01 +8.3434e-01 -2.9376e-01 -4.8118e-01 +1.8221e-01 -3.9039e-01 -6.1095e-02 +2.9063e-01
101907 +2.150887062e-03 +2.150887062e-03 +4.751215089e+01 +4.751215089e+01 -6.3259e-01 -7.0855e-02 -1.1542e-01 +6.5121e-01 +4.4234e-01 -2.5117e-01 -9.9863e-01 -3.1259e-02 -5.9039e-01 -1.2292e-01 -6.6347e-01 -1.1923e-01 -8.3326e-01 +8.3769e-01 -2.9235e-01 -4.8521e-01 +1.8368e-01 -3.8710e-01 -6.4399e-02 +2.9550e-01
102403 +1.518969532e-03 +1.518969532e-03 +4.751151897e+01 +4.751151897e+01 -6.3184e-01 -7.1918e-02 -1.1468e-01 +6.5079e-01 +4.3706e-01 -2.5495e-01 -1.0015e+00 -3.1843e-02 -5.9136e-01 -1.2258e-01 -6.6204e-01 -1.1996e-01 -8.3714e-01 +8.3951e-01 -2.9053e-01 -4.8923e-01 +1.8527e-01 -3.8436e-01 -6.6818e-02 +2.9885e-01
103438 +9.543864368e-04 +9.543864368e-04 +4.751095439e+01 +4.751095439e+01 -6.3129e-01 -7.2477e-02 -1.1467e-01 +6.4995e-01 +4.2774e-01 -2.6097e-01 -1.0084e+00 -3.1636e-02 -5.9324e-01 -1.2390e-01 -6.6036e-01 -1.2098e-01 -8.4501e-01 +8.4330e-01 -2.8918e-01 -4.9490e-01 +1.8829e-01 -3.8102e-01 -7.0489e-02 +3.0500e-01
103562 +6.298108770e-04 +6.298108770e-04 +4.751062981e+01 +4.751062981e+01 -6.3125e-01 -7.3611e-02 -1.1433e-01 +6.5029e-01 +4.2349e-01 -2.6430e-01 -1.0119e+00 -3.1963e-02 -5.9424e-01 -1.2456e-01 -6.6014e-01 -1.2184e-01 -8.4832e-01 +8.4528e-01 -2.8826e-01 -4.9734e-01 +1.8951e-01 -3.7890e-01 -7.2535e-02 +3.0746e-01
104945 +3.519889627e-04 +3.519889627e-04 +4.751035199e+01 +4.751035199e+01 -6.3036e-01 -7.4267e-02 -1.1392e-01 +6.5014e-01 +4.2069e-01 -2.6606e-01 -1.0137e+00 -3.1765e-02 -5.9428e-01 -1.2519e-01 -6.5995e-01 -1.2219e-01 -8.5016e-01 +8.4638e-01 -2.8767e-01 -4.9878e-01 +1.9010e-01 -3.7781e-01 -7.3620e-02 +3.0901e-01
105823 +2.030272378e-04 +2.030272378e-04 +4.751020303e+01 +4.751020303e+01 -6.2989e-01 -7.4502e-02 -1.1345e-01 +6.4928e-01 +4.1726e-01 -2.6852e-01 -1.0153e+00 -3.1955e-02 -5.9478e-01 -1.2550e-01 -6.5851e-01 -1.2273e-01 -8.5265e-01 +8.4770e-01 -2.8691e-01 -5.0123e-01 +1.9085e-01 -3.7603e-01 -7.4885e-02 +3.1158e-01
106317 +1.432132966e-04 +1.432132966e-04 +4.751014321e+01 +4.751014321e+01 -6.3042e-01 -7.3877e-02 -1.1397e-01 +6.4989e-01 +4.2230e-01 -2.6490e-01 -1.0121e+00 -3.1616e-02 -5.9388e-01 -1.2486e-01 -6.5968e-01 -1.2218e-01 -8.4852e-01 +8.4555e-01 -2.8812e-01 -4.9813e-01 +1.8965e-01 -3.7855e-01 -7.2975e-02 +3.0793e-01
107272 +7.853119455e-05 +7.853119455e-05 +4.751007853e+01 +4.751007853e+01 -6.2970e-01 -7.4629e-02 -1.1352e-01 +6.4932e-01 +4.1622e-01 -2.6942e-01 -1.0167e+00 -3.1899e-02 -5.9493e-01 -1.2573e-01 -6.5866e-01 -1.2282e-01 -8.5329e-01 +8.4851e-01 -2.8685e-01 -5.0194e-01 +1.9149e-01 -3.7558e-01 -7.5444e-02 +3.1199e-01
107967 +5.771396536e-05 +5.771396536e-05 +4.751005771e+01 +4.751005771e+01 -6.2995e-01 -7.4374e-02 -1.1373e-01 +6.4940e-01 +4.1719e-01 -2.6838e-01 -1.0156e+00 -3.1896e-02 -5.9471e-01 -1.2539e-01 -6.5867e-01 -1.2273e-01 -8.5257e-01 +8.4777e-01 -2.8705e-01 -5.0127e-01 +1.9115e-01 -3.7630e-01 -7.4912e-02 +3.1102e-01
108811 +3.483570499e-05 +3.483570499e-05 +4.751003484e+01 +4.751003484e+01 -6.3007e-01 -7.4264e-02 -1.1365e-01 +6.4952e-01 +4.1896e-01 -2.6735e-01 -1.0145e+00 -3.1826e-02 -5.9441e-01 -1.2522e-01 -6.5902e-01 -1.2236e-01 -8.5127e-01 +8.4724e-01 -2.8737e-01 -5.0025e-01 +1.9070e-01 -3.7702e-01 -7.4202e-02 +3.1021e-01
109660 +2.480182626e-05 +2.480182626e-05 +4.751002480e+01 +4.751002480e+01 -6.2986e-01 -7.4470e-02 -1.1364e-01 +6.4937e-01 +4.1745e-01 -2.6834e-01 -1.0156e+00 -3.1952e-02 -5.9469e-01 -1.2545e-01 -6.5869e-01 -1.2260e-01 -8.5241e-01 +8.4782e-01 -2.8704e-01 -5.0120e-01 +1.9115e-01 -3.7623e-01 -7.4891e-02 +3.1114e-01
109849 +1.258711652e-05 +1.258711652e-05 +4.751001259e+01 +4.751001259e+01 -6.2974e-01 -7.4520e-02 -1.1361e-01 +6.4937e-01 +4.1708e-01 -2.6857e-01 -1.0156e+00 -3.1929e-02 -5.9482e-01 -1.2549e-01 -6.5865e-01 -1.2261e-01 -8.5255e-01 +8.4782e-01 -2.8691e-01 -5.0133e-01 +1.9117e-01 -3.7610e-01 -7.5049e-02 +3.1132e-01
110654 +9.251646013e-06 +9.251646013e-06 +4.751000925e+01 +4.751000925e+01 -6.2986e-01 -7.4507e-02 -1.1364e-01 +6.4941e-01 +4.1709e-01 -2.6853e-01 -1.0156e+00 -3.1851e-02 -5.9480e-01 -1.2547e-01 -6.5873e-01 -1.2258e-01 -8.5262e-01 +8.4791e-01 -2.8696e-01 -5.0131e-01 +1.9120e-01 -3.7615e-01 -7.5047e-02 +3.1129e-01
111711 +6.129914418e-06 +6.129914418e-06 +4.751000613e+01 +4.751000613e+01 -6.2968e-01 -7.4671e-02 -1.1362e-01 +6.4926e-01 +4.1573e-01 -2.6951e-01 -1.0166e+00 -3.1916e-02 -5.9503e-01 -1.2570e-01 -6.5844e-01 -1.2277e-01 -8.5364e-01 +8.4842e-01 -2.8662e-01 -5.0216e-01 +1.9157e-01 -3.7550e-01 -7.5630e-02 +3.1217e-01
112844 +3.298168046e-06 +3.298168046e-06 +4.751000330e+01 +4.751000330e+01 -6.2964e-01 -7.4721e-02 -1.1358e-01 +6.4922e-01 +4.1539e-01 -2.6973e-01 -1.0167e+00 -3.1936e-02 -5.9517e-01 -1.2571e-01 -6.5833e-01 -1.2285e-01 -8.5392e-01 +8.4855e-01 -2.8656e-01 -5.0236e-01 +1.9166e-01 -3.7537e-01 -7.5817e-02 +3.1239e-01
113680 +2.190415870e-06 +2.190415870e-06 +4.751000219e+01 +4.751000219e+01 -6.2969e-01 -7.4705e-02 -1.1359e-01 +6.4930e-01 +4.1574e-01 -2.6953e-01 -1.0166e+00 -3.1913e-02 -5.9510e-01 -1.2567e-01 -6.5848e-01 -1.2284e-01 -8.5366e-01 +8.4848e-01 -2.8665e-01 -5.0216e-01 +1.9156e-01 -3.7553e-01 -7.5641e-02 +3.1215e-01
